Cartón 1
14,29,45,49,73
1,17,X,52,75
2,26,34,48,66
4,18,39,46,65

Cartón 413
B,I,N,G,O
13,21,39,51,61
1,18,34,50,68
10,20,X,54,74
12,29,40,57,69
6,24,36,46,63

Cartón 414
B,I,N,G,O
5,24,31,57,73
4,20,37,55,67
11,30,X,60,69
6,28,44,46,72
9,16,42,58,66

Cartón 415
B,I,N,G,O
6,18,39,60,64
13,25,35,50,70
1,27,X,46,69
10,20,32,48,71
3,24,45,49,68

Cartón 416
B,I,N,G,O
11,19,39,51,64
13,18,33,58,67
15,30,X,54,72
9,26,31,57,75
4,24,36,49,69

Cartón 417
B,I,N,G,O
8,20,32,51,73
1,24,31,52,75
5,22,X,47,69
6,28,37,49,63
5,17,36,58,62

Cartón 418
B,I,N,G,O
9,16,37,47,72
8,24,41,53,67
14,18,X,49,70
5,27,31,52,73
1,22,32,57,62

Cartón 419
B,I,N,G,O
2,29,43,60,68
10,20,31,51,65
15,22,X,57,66
3,26,44,54,69
14,28,45,53,71

Cartón 420
B,I,N,G,O
2,16,36,59,69
5,30,37,46,61
6,18,X,51,73
11,27,34,49,68
1,21,44,54,70

Cartón 421
B,I,N,G,O
6,23,44,47,72
10,30,31,49,75
2,27,X,56,63
1,17,39,55,68
8,29,32,57,70

Cartón 422
B,I,N,G,O
4,25,38,48,64
2,18,44,57,62
1,19,X,54,70
13,17,37,52,61
10,23,33,49,75

Cartón 423
B,I,N,G,O
10,18,34,47,64
12,27,42,51,73
5,26,X,58,72
8,22,40,60,70
3,19,32,49,62

Cartón 424
B,I,N,G,O
15,16,44,57,70
4,19,41,53,72
5,18,X,48,69
8,28,32,47,73
1,29,42,55,71

Cartón 425
B,I,N,G,O
2,21,43,59,71
13,25,32,47,72
12,20,X,52,73
15,16,38,49,62
6,28,44,56,64

Cartón 426
B,I,N,G,O
11,20,41,47,72
2,21,36,56,62
3,19,X,55,65
10,17,45,58,67
5,26,32,57,75

Cartón 427
B,I,N,G,O
15,29,35,56,67
5,18,36,55,66
2,24,X,53,74
10,22,39,60,71
14,20,41,52,72

Cartón 428
B,I,N,G,O
12,29,31,59,75
5,27,36,51,71
1,20,X,58,65
10,19,33,46,69
14,16,44,60,66

Cartón 429
B,I,N,G,O
12,21,35,48,71
13,22,38,49,73
2,25,X,53,74
9,28,43,57,62
6,20,33,56,66

Cartón 430
B,I,N,G,O
6,30,32,49,61
4,28,37,57,73
10,19,X,53,67
3,20,43,60,74
15,17,34,46,69

Cartón 431
B,I,N,G,O
6,25,31,56,74
9,20,33,60,64
14,21,X,51,61
13,29,43,57,67
10,16,41,59,72

Cartón 432
B,I,N,G,O
9,26,33,53,66
2,20,34,58,67
6,22,X,49,72
7,29,45,57,69
11,18,38,51,63

Cartón 433
B,I,N,G,O
3,27,37,57,61
5,24,36,55,64
15,19,X,56,74
1,30,44,54,72
12,22,42,46,66

Cartón 434
B,I,N,G,O
4,27,35,46,72
6,16,40,51,66
11,17,X,54,65
14,26,45,52,69
12,20,31,57,70

Cartón 435
B,I,N,G,O
6,20,33,49,69
10,29,44,60,65
13,28,X,53,63
2,21,32,57,61
5,18,34,54,62

Cartón 436
B,I,N,G,O
10,19,37,60,63
6,29,33,49,61
2,17,X,54,65
12,23,32,52,62
4,22,45,48,70

Cartón 437
B,I,N,G,O
2,16,33,51,74
5,28,39,46,72
7,19,X,55,69
12,30,41,54,61
1,18,36,59,64

Cartón 438
B,I,N,G,O
10,20,38,55,66
3,18,41,52,64
6,30,X,46,61
11,22,31,59,70
5,23,40,51,73

Cartón 439
B,I,N,G,O
13,22,40,59,62
1,17,35,52,65
15,27,X,53,71
9,21,39,54,69
7,25,44,47,68

Cartón 440
B,I,N,G,O
12,30,40,59,69
11,23,39,47,70
3,20,X,56,68
7,18,38,46,61
15,25,44,54,73

Cartón 441
B,I,N,G,O
8,27,36,56,61
3,17,39,59,69
13,19,X,48,67
9,24,37,58,71
12,21,41,46,75

Cartón 442
B,I,N,G,O
13,16,35,54,72
3,27,37,48,75
2,21,X,55,66
15,28,41,59,71
1,20,39,57,62

Cartón 443
B,I,N,G,O
15,22,31,60,63
9,28,41,51,75
12,27,X,53,69
8,29,35,55,61
7,16,45,48,72

Cartón 444
B,I,N,G,O
2,26,39,60,62
15,28,40,48,72
3,30,X,53,74
7,18,37,46,67
11,24,45,47,73

Cartón 445
B,I,N,G,O
13,26,37,49,61
4,21,33,47,67
3,27,X,53,70
2,29,43,51,66
11,22,34,46,75

Cartón 446
B,I,N,G,O
10,29,38,57,75
12,21,32,54,65
5,18,X,56,68
2,19,35,51,73
14,23,42,60,63

Cartón 447
B,I,N,G,O
15,16,32,51,68
5,29,34,49,62
7,26,X,58,70
2,25,42,50,61
1,17,36,53,74

Cartón 448
B,I,N,G,O
3,28,33,56,69
15,22,39,47,66
5,29,X,57,75
8,25,40,49,63
13,18,41,54,65

Cartón 449
B,I,N,G,O
14,27,38,49,66
5,17,31,52,74
4,18,X,59,72
3,24,32,46,64
12,23,34,51,70

Cartón 450
B,I,N,G,O
5,29,38,57,63
12,26,43,47,69
3,21,X,56,73
1,17,33,46,62
14,23,42,48,65

Cartón 451
B,I,N,G,O
5,16,40,57,63
3,23,35,51,65
15,24,X,53,69
4,29,45,52,62
1,25,42,48,71

Cartón 452
B,I,N,G,O
6,19,37,50,68
10,29,40,56,61
8,25,X,54,74
7,23,32,48,62
4,22,35,53,71

Cartón 453
B,I,N,G,O
11,17,37,50,74
1,26,40,48,75
14,30,X,46,72
5,27,34,49,69
2,22,35,59,70

Cartón 454
B,I,N,G,O
11,20,40,60,66
9,23,39,58,74
15,26,X,55,69
10,27,36,56,61
5,25,45,51,63

Cartón 455
B,I,N,G,O
10,18,38,59,63
12,19,35,49,73
5,29,X,58,69
7,17,39,57,64
3,23,44,48,66

Cartón 456
B,I,N,G,O
3,28,44,60,62
15,26,38,55,68
11,22,X,52,75
9,18,33,56,66
13,29,45,47,70

Cartón 457
B,I,N,G,O
10,29,41,59,62
6,22,37,48,72
3,21,X,51,68
13,17,42,55,64
14,26,44,47,66

Cartón 458
B,I,N,G,O
5,22,32,59,66
8,27,38,47,73
1,16,X,53,63
9,21,39,52,69
7,17,44,51,68

Cartón 459
B,I,N,G,O
6,27,43,48,61
11,16,38,53,68
10,20,X,56,71
14,24,36,59,72
12,28,33,46,62

Cartón 460
B,I,N,G,O
8,29,38,49,63
1,30,36,56,66
10,25,X,55,72
6,22,33,53,69
14,23,34,48,61

Cartón 461
B,I,N,G,O
2,25,32,55,73
5,21,42,51,62
8,23,X,50,70
11,26,37,46,67
10,17,40,58,65

Cartón 462
B,I,N,G,O
1,24,33,57,63
14,29,32,51,73
5,23,X,54,67
11,30,44,53,72
9,18,42,48,62

Cartón 463
B,I,N,G,O
2,21,35,47,74
1,16,40,55,64
13,18,X,46,63
15,28,37,48,61
6,20,32,59,72

Cartón 464
B,I,N,G,O
4,18,36,57,71
2,22,44,50,69
13,27,X,60,74
14,17,32,53,62
3,21,42,56,68

Cartón 465
B,I,N,G,O
12,16,44,52,69
7,23,38,57,64
11,18,X,56,63
4,25,40,51,75
1,29,37,54,70

Cartón 466
B,I,N,G,O
8,30,34,55,69
5,25,44,51,61
3,20,X,56,73
14,26,38,53,67
15,19,40,54,63

Cartón 467
B,I,N,G,O
10,17,35,59,70
12,25,38,56,73
9,23,X,52,65
3,18,40,57,63
2,20,44,55,64

Cartón 468
B,I,N,G,O
3,29,38,46,68
8,21,34,48,75
7,22,X,50,63
6,18,33,47,67
14,23,31,53,61

Cartón 469
B,I,N,G,O
1,28,40,47,67
4,17,35,60,70
7,23,X,58,65
2,20,38,50,64
6,25,32,52,73

Cartón 470
B,I,N,G,O
5,24,38,57,68
6,18,32,51,62
3,26,X,55,75
2,29,45,47,65
9,23,42,53,63

Cartón 471
B,I,N,G,O
1,21,37,46,70
10,20,41,50,65
15,27,X,53,71
3,16,43,51,68
6,22,31,55,73

Cartón 472
B,I,N,G,O
4,20,39,49,72
11,28,44,54,64
15,18,X,47,73
9,17,35,59,70
5,24,34,57,65

Cartón 473
B,I,N,G,O
13,17,31,48,70
7,21,36,57,75
15,19,X,54,63
3,30,39,60,61
2,16,33,55,68

Cartón 474
B,I,N,G,O
5,28,35,55,63
9,16,44,57,67
15,30,X,50,71
10,25,43,60,62
13,20,40,48,61

Cartón 475
B,I,N,G,O
8,30,35,49,63
6,24,43,57,65
10,25,X,59,61
12,18,36,54,67
15,20,34,48,64

Cartón 476
B,I,N,G,O
1,21,32,58,68
12,30,36,59,65
7,24,X,50,66
2,25,31,49,61
6,17,43,53,74

Cartón 477
B,I,N,G,O
14,20,40,57,74
3,27,45,49,70
9,24,X,58,61
7,26,32,52,73
5,25,42,59,65

Cartón 478
B,I,N,G,O
2,27,37,56,62
5,18,35,55,61
3,21,X,59,63
13,20,40,60,66
12,22,41,47,72

Cartón 479
B,I,N,G,O
5,21,35,46,69
15,16,40,49,67
12,23,X,58,64
3,19,45,55,70
6,20,31,54,71

Cartón 480
B,I,N,G,O
12,24,40,49,70
2,27,36,50,71
1,30,X,47,67
15,23,41,46,62
9,25,34,55,75

Cartón 481
B,I,N,G,O
11,28,41,52,69
4,30,34,47,71
5,23,X,46,74
8,25,42,57,64
13,26,37,54,62

Cartón 482
B,I,N,G,O
15,19,38,46,66
11,21,33,52,69
3,22,X,56,72
5,20,41,47,71
4,23,31,51,64

Cartón 483
B,I,N,G,O
4,29,43,57,67
11,18,37,60,68
7,16,X,59,64
1,27,31,53,70
14,28,42,52,62

Cartón 484
B,I,N,G,O
4,20,37,50,69
2,29,44,53,67
8,25,X,58,72
12,28,40,57,71
5,22,35,54,65

Cartón 485
B,I,N,G,O
2,30,37,51,63
3,17,38,55,70
7,16,X,60,64
4,25,42,53,68
15,22,36,48,67

Cartón 486
B,I,N,G,O
5,28,38,56,69
10,17,33,58,73
1,24,X,53,62
9,29,42,49,67
13,23,41,54,65

Cartón 487
B,I,N,G,O
7,24,45,56,73
3,17,42,47,70
12,25,X,55,63
8,19,32,51,68
9,30,41,58,64

Cartón 488
B,I,N,G,O
5,30,43,46,62
3,17,45,50,67
4,21,X,59,66
13,24,40,53,68
15,28,31,47,65

Cartón 489
B,I,N,G,O
14,17,33,47,72
9,30,36,48,69
11,29,X,50,67
12,20,35,56,71
2,18,32,57,66

Cartón 490
B,I,N,G,O
11,18,39,51,70
13,30,38,46,61
4,28,X,53,72
5,21,37,60,65
3,24,36,55,62

Cartón 491
B,I,N,G,O
6,18,34,54,64
12,22,35,59,75
10,30,X,60,61
13,21,31,55,62
3,19,39,49,66

Cartón 492
B,I,N,G,O
2,29,42,53,67
8,20,43,60,71
12,30,X,57,75
3,18,31,50,68
14,27,38,52,63

Cartón 493
B,I,N,G,O
6,18,43,55,73
12,22,44,54,66
1,16,X,59,62
11,30,36,56,61
2,28,40,58,71

Cartón 494
B,I,N,G,O
3,23,45,58,69
12,16,33,55,72
6,29,X,56,75
5,22,44,49,65
8,30,43,54,73

Cartón 495
B,I,N,G,O
13,29,41,52,69
15,27,34,51,70
4,17,X,60,61
2,24,43,59,68
14,26,37,54,67

Cartón 496
B,I,N,G,O
11,25,31,49,68
1,19,42,50,61
7,27,X,59,70
6,18,39,55,67
10,16,34,53,71

Cartón 497
B,I,N,G,O
7,29,34,60,72
15,27,37,47,67
10,24,X,56,62
11,23,39,55,71
14,19,45,57,69

Cartón 498
B,I,N,G,O
11,17,42,35,67
6,28,37,48,62
13,23,X,46,69
3,22,43,58,65
2,27,40,52,74

Cartón 499
B,I,N,G,O
9,18,44,57,69
4,23,35,56,67
10,26,X,51,74
2,25,33,48,72
3,29,42,54,71

Cartón 500
B,I,N,G,O
14,17,31,50,73
10,29,42,56,71
15,24,X,53,69
11,19,41,54,74
2,16,35,58,61

Cartón 501
B,I,N,G,O
1,21,43,48,71
14,29,41,60,75
13,27,X,52,61
5,17,44,54,67
6,28,33,56,68

Cartón 502
B,I,N,G,O
5,19,44,46,72
9,17,33,50,70
11,20,X,55,61
1,24,34,48,64
4,29,31,57,69

Cartón 503
B,I,N,G,O
8,24,44,54,66
3,22,34,46,74
14,18,X,56,72
12,21,38,57,67
9,29,39,51,70

Cartón 504
B,I,N,G,O
9,16,42,56,61
12,23,34,60,74
3,29,X,55,66
15,26,37,58,62
1,27,41,46,63

Cartón 505
B,I,N,G,O
10,24,32,51,63
14,18,33,47,69
13,22,X,60,61
3,19,34,57,71
9,17,36,48,65

Cartón 506
B,I,N,G,O
3,30,34,58,61
2,23,41,54,73
14,21,X,50,71
13,16,38,56,74
15,19,43,46,65

Cartón 507
B,I,N,G,O
5,21,41,55,75
4,24,31,57,66
8,23,X,59,73
1,30,42,46,70
6,26,40,60,67

Cartón 508
B,I,N,G,O
14,30,36,46,68
7,26,39,47,61
2,28,X,54,72
12,20,43,58,69
15,21,31,53,70

Cartón 509
B,I,N,G,O
7,24,38,50,62
1,30,33,51,72
4,20,X,46,71
11,18,32,57,73
9,23,35,47,65

Cartón 510
B,I,N,G,O
10,22,34,46,67
3,26,32,54,65
1,20,X,56,61
13,28,45,50,66
7,19,31,52,68

Cartón 511
B,I,N,G,O
5,29,39,57,64
7,19,31,54,75
2,23,X,52,70
6,20,40,58,65
14,24,42,49,74

Cartón 512
B,I,N,G,O
8,17,39,59,71
9,19,34,57,63
10,23,X,48,70
6,25,42,50,75
2,24,44,56,65

Cartón 513
B,I,N,G,O
5,18,36,48,68
8,22,42,58,66
9,28,X,49,65
4,19,35,59,62
3,21,33,53,67

Cartón 514
B,I,N,G,O
7,30,34,56,61
14,18,36,53,72
10,16,X,52,62
2,22,42,60,71
15,19,41,46,64

Cartón 515
B,I,N,G,O
7,25,35,51,71
14,23,37,50,73
4,17,X,52,69
11,27,43,57,70
10,20,36,56,64

Cartón 516
B,I,N,G,O
4,17,37,49,61
12,21,35,56,65
6,30,X,60,72
10,28,31,53,64
2,22,34,46,66

Cartón 517
B,I,N,G,O
4,18,37,47,61
13,16,41,58,62
10,20,X,59,69
2,19,44,48,74
3,22,32,46,67

Cartón 518
B,I,N,G,O
6,18,35,49,66
7,30,38,48,75
12,21,X,46,61
4,17,44,57,71
3,20,34,51,72

Cartón 519
B,I,N,G,O
12,29,40,52,71
1,27,33,47,74
5,20,X,59,61
2,23,44,48,67
14,25,37,56,73

Cartón 520
B,I,N,G,O
3,16,40,51,61
6,30,41,56,65
7,21,X,60,66
15,24,45,47,72
1,25,36,46,75

Cartón 521
B,I,N,G,O
13,30,36,60,66
4,23,34,55,70
10,22,X,49,72
9,19,42,53,63
15,21,45,51,75

Cartón 522
B,I,N,G,O
15,23,31,48,64
13,28,40,52,71
3,29,X,46,65
5,26,43,53,68
8,16,33,49,63

Cartón 523
B,I,N,G,O
15,19,40,59,68
10,30,31,47,69
2,23,X,51,62
6,21,33,48,73
4,25,44,53,63

Cartón 524
B,I,N,G,O
3,20,32,50,73
1,21,36,55,71
10,25,X,46,64
4,16,34,47,62
5,17,35,58,66

Cartón 525
B,I,N,G,O
6,16,42,58,68
10,30,40,52,67
2,24,X,57,74
4,17,31,60,61
1,27,43,53,72

Cartón 526
B,I,N,G,O
10,28,34,57,62
9,18,31,60,64
5,23,X,48,71
3,27,35,59,72
13,19,42,47,74

Cartón 527
B,I,N,G,O
12,24,38,58,71
3,21,44,49,70
6,25,X,55,66
8,18,40,51,72
9,23,43,56,63

Cartón 528
B,I,N,G,O
14,23,41,53,70
11,27,33,60,67
9,18,X,59,61
4,17,32,48,75
8,26,38,55,64

Cartón 529
B,I,N,G,O
3,28,32,57,64
15,24,36,58,63
8,30,X,55,62
5,29,31,52,67
13,17,42,49,70

Cartón 530
B,I,N,G,O
4,21,39,56,64
2,23,44,55,66
9,29,X,53,69
15,17,45,57,74
6,24,41,49,73

